Branch Name,Invoice Number,Invoice Date,Customer ID,Customer Name,Address,0 - 3 days,4 - 10 days,11 - 15 days,16 - 30 days,31 - 90 days,91 - 201 days,202+ days
TGLSKF,SKINV150-394111     ,20200604.0,15018000447,LiLy Pharmacy,Khagutia Bazar Mirjapur Tangail                             ,4958.68,,,,,,
TGLSKF,SKINV150-394492     ,20200604.0,15018006160,Dirgho Medicine Corner,Dewangonj Jamalpur                                          ,13943.61,,,,,,
VRBSKF,SKINV180-349942     ,20200604.0,18030103093,Paradis Medical Hall,Narayanpur Belabo                                           ,4428.55,,,,,,
VRBSKF,SKINV180-350108     ,20200604.0,18010144527,Dash Pharmacy,Hilociya Bazar Bajitpur                                     ,2300.0,,,,,,
VRBSKF,SKINV180-350155     ,20200604.0,18030100934,Tonima Pharmacy,Laxipur Bazar Bajitpur                                      ,851.72,,,,,,
VRBSKF,SKINV180-350211     ,20200604.0,18030002060,Mid Way Pharmacy,Charnagardi Polash                                          ,10902.3,,,,,,
BOGSKF,SKINV320-456487     ,20200603.0,32091106660,Dr Afsar Ali,Chanpara Bazar Panchbibi Joypurhat                          ,7057.34,,,,,,
BOGSKF,SKINV320-456886     ,20200603.0,32081001018,Zobeda Clinic,New Hospital Road Naogaon Town Naogaon                      ,9081.19,,,,,,
BOGSKF,SKINV320-456160     ,20200603.0,32081101973,Akash Pharmacy,Khanpur Bazar Sherpur Sherpur                               ,6921.59,,,,,,
BOGSKF,SKINV320-456872     ,20200603.0,32081101391,Maa Danta Chikeshaloy,Fashitola Bazar Fashitola Gobindhagonj                      ,4901.23,,,,,,
BOGSKF,SKINV320-456773     ,20200603.0,32091106591,Nafiz Pharmacy,Chanpara Pachbibi Joypurhat                                 ,4971.18,,,,,,
BOGSKF,SKINV320-456914     ,20200603.0,32081100491,Jamila Pharmacy,Shimultoli Hinda Mosque Khetlal                             ,4740.53,,,,,,
BOGSKF,SKINV320-456302     ,20200603.0,32091105705,R R Pharmacy,Matidali Bazar Bogra Bogra                                  ,3623.12,,,,,,
BOGSKF,SKINV320-456473     ,20200603.0,3209110329,Desh Clinic,Azad Pump More Bogra City Bogra                             ,6714.39,,,,,,
BOGSKF,SKINV320-456644     ,20200603.0,90000010567,Grameen Hospital,Hospital Road Naogaon                                       ,7592.55,,,,,,
BOGSKF,SKINV320-456597     ,20200603.0,32091106710,Abir Pharmacy,Pondith Pukur Pondith Pukur Bogra                           ,7400.41,,,,,,
BOGSKF,SKINV320-456618     ,20200603.0,3209110360,Star Medicine Corner,Gostohatir More Naogaon Town Naogaon                        ,11948.64,,,,,,
BOGSKF,SKINV320-456326     ,20200603.0,32081000243,Monika Pharmacy,Hatkhola Road Sherpur Bogra                                 ,27512.58,,,,,,
BOGSKF,SKINV320-456626     ,20200603.0,32081002025,Fahi Medical Store,Aziz Mansion Bogra                                          ,9984.48,,,,,,
BOGSKF,SKINV320-456194     ,20200603.0,32081103108,Faiza Pharmacy,Sonka Bazar Sherpur Bogra                                   ,4992.81,,,,,,
BOGSKF,SKINV320-456845     ,20200603.0,32081003246,Himel Medical Plus,Doyaler More Naogaon Town Naogaon                           ,11953.13,,,,,,
BOGSKF,SKINV320-456285     ,20200603.0,32081101265,Dr Nazrul Islam,Shremokh More Gobindhagonj Gaibandha                        ,3400.6,,,,,,
BOGSKF,SKINV320-456155     ,20200603.0,32081000003,Shabuj Medical Hall,K N I Road Bogra Bogra City                                 ,12503.76,,,,,,
BOGSKF,SKINV320-456567     ,20200603.0,32081100333,Kollol Pharmacy,Puranopoll Bazar Purannopoll Joypurhat                      ,4902.53,,,,,,
BOGSKF,SKINV320-456747     ,20200603.0,32081000558,Songkori Medical Store,Nadigram Bazar Nandigram Bogra                              ,17942.66,,,,,,
BOGSKF,SKINV320-456184     ,20200603.0,32091105862,Sarker Pharmacy,Bagda Bazar Gobindoganj                                     ,1500.0,,,,,,
BOGSKF,SKINV320-456867     ,20200603.0,32081002119,Noman Medical Store,Chowmohoni Bazar Khetlal Joypurhat                          ,4893.11,,,,,,
BOGSKF,SKINV320-456884     ,20200603.0,32081124054,Shahnaj Pharmacy,Dubolhati Bazar Naogaon                                     ,4921.91,,,,,,
BSLSKF,SKINV510-501891     ,20200603.0,51052141667,Al Razi Medical Hall,Thana Road Charfashion Bhola                                ,15000.42,,,,,,
BSLSKF,SKINV510-501996     ,20200603.0,51051100053,Karmakar Pharmacy,Sadar Road Bhola                                            ,9996.4,,,,,,
BSLSKF,SKINV510-501912     ,20200603.0,90000031416,Fatema Memorial Hospital,"Kalibari Road,Bhola                                         ",,,,,16296.32,,
BSLSKF,SKINV510-502198     ,20200603.0,51011136999,Rifat Pharmicy,Chawdary Clinic Hospitalgate                                ,25051.93,,,,,,
BSLSKF,SKINV510-502129     ,20200603.0,51052103719,Baidha Medical Hall,Dawri Tajumuddin Bhola                                      ,4991.05,,,,,,
BSLSKF,SKINV510-502092     ,20200603.0,51011111821,New Medical Hall,Charmuguria Madaripur                                       ,39386.08,,,,,,
BSLSKF,SKINV510-501710     ,20200603.0,51052160000,Siam Medical Hall,Hawlader Market Bhola                                       ,,,,,6032.29,,
BSLSKF,SKINV510-501498     ,20200603.0,51051003150,Sharif Pharmacy,Natun Bazar Barisal                                         ,5499.94,,,,,,
BSLSKF,SKINV510-501885     ,20200603.0,51052103888,Pandit Medical Hall,Chandra Mohon Barisal                                       ,10729.69,,,,,,
BSLSKF,SKINV510-501299     ,20200603.0,51051100957,Shovan Medical Hall,Lord Harding Lalmohon                                       ,,,,,9992.57,,
BSLSKF,SKINV510-501820     ,20200603.0,51051012121,Bala Medical Hall,Ilisha Jongson Ilisha Bhola                                 ,9436.17,,,,,,
BSLSKF,SKINV510-501834     ,20200603.0,51052105022,Zia Medical Hall,Hospital Gate Lalmohon                                      ,7946.86,,,,,,
BSLSKF,SKINV510-501601     ,20200603.0,90000005325,Jashim Medical Hall,Jangalia Bazar                                              ,4094.14,,,,,,
BSLSKF,SKINV510-501455     ,20200603.0,51052149017,Jamal Medical Hall,Sadar Road Barisal                                          ,14891.4,,,,,,
BSLSKF,SKINV510-501380     ,20200603.0,51051003246,Bhai Bhai Medical Hall,Seba Chowmohani Dularhat Charfashion                        ,9363.21,,,,,,
BSLSKF,SKINV510-501432     ,20200603.0,51051000940,Babul Pharmacy,Mongalshikder Lalmohan Bhola                                ,605.4,,,,,,
BSLSKF,SKINV510-501629     ,20200603.0,51052134126,Health care Pharma,Bir Protik Plaza Tampu Stand Natun Bazer                    ,2117.31,,,,,,
COMSKF,SKINV220-465113     ,20200603.0,22061000212,Bismilla Pharmacy,Darbes Bazar Chowddagram Comilla                            ,2811.61,,,,,,
COMSKF,SKINV220-465071     ,20200603.0,90000024561,Noor Pharmacy,"Asmania Bazar, Daudkandi                                    ",5226.03,,,,,,
COMSKF,SKINV220-465487     ,20200603.0,22061004539,Titas Phrmacy,Karikandi Gouripur Comilla                                  ,3000.53,,,,,,
COMSKF,SKINV220-465070     ,20200603.0,22061101282,Life Pharmacy,Kanshanagar                                                 ,25136.17,,,,,,
COMSKF,SKINV220-465470     ,20200603.0,22061106787,S A Pharmacy,Barkait Bazar Chandina                                      ,7184.56,,,,,,
COMSKF,SKINV220-465360     ,20200603.0,22061106910,New Matree Saya Medical Hall,Barur Bazar Debidwar Comilla                                ,7999.05,,,,,,
COMSKF,SKINV220-465392     ,20200603.0,22061004205,Dr Johor Lal Vhawmick Pharmay,Korbanpur Bazar Debidwar Comilla                            ,8767.9,,,,,,
COMSKF,SKINV220-465225     ,20200603.0,22061100371,Aushad Ghar,Devpur Bazar Comilla                                        ,6986.01,,,,,,
COMSKF,SKINV220-465105     ,20200603.0,22061100640,Dr Abu Yausuf,Dularampur Titas Comilla                                    ,3627.13,,,,,,
COMSKF,SKINV220-465347     ,20200603.0,22061003169,Dr Moin Uddin,Ruposhdi Bancharampur Comilla                               ,5156.83,,,,,,
COMSKF,SKINV220-465465     ,20200603.0,22061001050,Noman Pharmacy,Bakrkandi Chandina                                          ,9870.03,,,,,,
COMSKF,SKINV220-465252     ,20200603.0,22061100301,Bismillah Medical Hall,Sonarampur Bazar Bancharampur                               ,2014.83,,,,,,
COXSKF,SKINV240-271158     ,20200603.0,24021001284,Saheb Pharmacy,"Puraton Thana Road,Amirabad                                 ",5235.42,,,,,,
COXSKF,SKINV240-271011     ,20200603.0,24021003163,Misu Pharmacy,"Hospital Gate,Kutubdia                                      ",9850.31,,,,,,
COXSKF,SKINV240-271446     ,20200603.0,24054112232,Baby Pharmacy,"Puraton Thana Road,Amirabad                                 ",2055.11,,,,,,
COXSKF,SKINV240-271274     ,20200603.0,90000005075,Pekua Life Care Hospital,"Pekua Bazar,Pekua                                           ",65972.28,,,,,,
COXSKF,SKINV240-271281     ,20200603.0,24021100382,Darbashia Pharmacy,"Amirabad Bazar,Amirabad                                     ",10019.28,,,,,,
COXSKF,SKINV240-271330     ,20200603.0,24021003218,Popular Medicine Centre,"Chunti Bazar,Amirabad                                       ",14291.0,,,,,,
COXSKF,SKINV240-271539     ,20200603.0,90000014515,M S Madhuri Medical Hall,"Station Road,Dohazari                                       ",17452.0,,,,,,
COXSKF,SKINV240-271394     ,20200603.0,2404111477,Uthera Plus,"Time Bazar,Moheskhali                                       ",3122.7,,,,,,
COXSKF,SKINV240-271344     ,20200603.0,24021001677,Hafejia Pharmacy,"Chunati Bazar,Amirabad                                      ",12669.33,,,,,,
COXSKF,SKINV240-271005     ,20200603.0,24054112590,Allahrdan Medico,"Koairbil,Kutobdia                                           ",11523.61,,,,,,
COXSKF,SKINV240-271191     ,20200603.0,24021001343,Al  Modina Pharmacy,"Tati Para,Amirabad                                          ",2235.38,,,,,,
COXSKF,SKINV240-271059     ,20200603.0,24021005060,Akhi Pharmacy,"Lunchakhali,Kutubdia                                        ",4995.0,,,,,,
CTGSKF,SKINV210-652761     ,20200603.0,21021010503,Aice Pharmacy,"Gorilartake,Potiya,Chittagong.                              ",6012.23,,,,,,
CTGSKF,SKINV210-652698     ,20200603.0,21021001360,New Laxmi Pharmacy,"Dhal Ghat,Patiya                                            ",59294.34,,,,,,
CTGSKF,SKINV210-652144     ,20200603.0,21021005427,NASRIN MEDICAL HALL,"Madam bibir hat,                                            ",19408.48,,,,,,
CTGSKF,SKINV210-652763     ,20200603.0,21021100156,Anam   Medico,"Kagoji Para,Potiya,Chittagong                               ",11825.66,,,,,,
CTGSKF,SKINV210-652631     ,20200603.0,21021100379,Bangladesh pharmacy.,"Boilchori.,                                                 ",10083.13,,,,,,
CTGSKF,SKINV210-652641     ,20200603.0,21021005726,Koilash Pharmacy,"Monayem Shah Bazar,,Banshkhali                              ",7726.31,,,,,,
CTGSKF,SKINV210-652679     ,20200603.0,21021002038,Toyab Pharmacy,"Bashirullamia Bazar,                                        ",9887.17,,,,,,
CTNSKF,SKINV260-495091     ,20200603.0,26021100254,Janasheba Pharmacy,"Battoli Bazar,Hathazari Road,Chittagong                     ",6255.44,,,,,,
CTNSKF,SKINV260-495552     ,20200603.0,26021006787,Nur Pharnacy,"Nanupur Bazar,Nanupur                                       ",4282.55,,,,,,
CTNSKF,SKINV260-494917     ,20200603.0,26021003337,Sheba Pharmacy,"Jangal Para,Aturaradepo,Chittagong                          ",1138.27,,,,,,
CTNSKF,SKINV260-495542     ,20200603.0,26021000886,Hossain Medical Store,"Ranjur Hat,Nanupur                                          ",9923.31,,,,,,
CTNSKF,SKINV260-495566     ,20200603.0,26021004151,Mahabub Pharmacy,"Madaripool Bridge,Madarsha                                  ",3434.63,,,,,,
CTNSKF,SKINV260-495470     ,20200603.0,26021004356,Shaba Pharmacy,"Manikchary Bazar,Manikchary                                 ",8000.18,,,,,,
CTNSKF,SKINV260-495393     ,20200603.0,26021002930,Taj Pharmacy,"Hatimora,Manikchari,CTG                                     ",10055.94,,,,,,
CTNSKF,SKINV260-495472     ,20200603.0,26021000194,Omega Druge House,"Noapara,Chittagong                                          ",7518.02,,,,,,
CTNSKF,SKINV260-495310     ,20200603.0,90000015649,Ziju Pharmacy,"Mohamoni,Manikchari                                         ",3703.53,,,,,,
CTNSKF,SKINV260-495365     ,20200603.0,26021000412,Raj Kushum Pharmacy,"Lambur Hat,Chittagong                                       ",8246.66,,,,,,
CTNSKF,SKINV260-495355     ,20200603.0,26021110641,Ma Pharmacy,"Manikchari Bazar,Khagrachori,Chittagong                     ",10083.96,,,,,,
CTNSKF,SKINV260-494924     ,20200603.0,90000003131,Shova pharmecy,"Shilok Bazar,Rangunia,Chattogram                            ",8390.01,,,,,,
CTNSKF,SKINV260-495268     ,20200603.0,260211001451,Royal Drug House,"K.B Aman Ali Road,Chowk Bazar,Chattogram                    ",8330.48,,,,,,
CTNSKF,SKINV260-495482     ,20200603.0,26021110639,Sajib Medical Hall,"ManikChori Bazar,Khagrachori,Chittagong                     ",20260.13,,,,,,
CTNSKF,SKINV260-494132     ,20200603.0,26021002461,Dr Arsherd,"Kefaet Nagor,Nanu Pur                                       ",4980.7,,,,,,
CTNSKF,SKINV260-495045     ,20200603.0,26021004120,Shah Jalal  Pharmacy,"PHP Corner,Natunpara,Chittagong                             ",3126.14,,,,,,
CTNSKF,SKINV260-495032     ,20200603.0,26021000566,National Pharmacy,"Hamjarbag,Chittagong                                        ",9040.16,,,,,,
CTNSKF,SKINV260-495356     ,20200603.0,90000007376,Hossain Medical hall,Bangsal Nur Ali Miar hat                                    ,4245.34,,,,,,
DNJSKF,SKINV340-429002     ,20200603.0,34091113746,Babul Pharmacy,"Rail Station,Sayedpur                                       ",9996.21,,,,,,
DNJSKF,SKINV340-429022     ,20200603.0,34091110081,Dr.M A.Rahman,Bilaichondi Bazar                                           ,9943.26,,,,,,
DNJSKF,SKINV340-428889     ,20200603.0,34091108765,Maa Medicine House,"Baluadanga, Dinajpur,                                       ",9673.26,,,,,,
DNJSKF,SKINV340-429303     ,20200603.0,34091114145,Kulshum Pharmacy,"Z.H Road,Sayedpur                                           ",13923.12,,,,,,
DNJSKF,SKINV340-428916     ,20200603.0,34091109115,Bhai Bhai  Pharmacy,"Bus Terminal , Perbotipur,Perbotipur                        ",1514.87,,,,,,
FENSKF,SKINV270-308129     ,20200603.0,27061000607,Bhuiyan Pharmacy,14 Gram Bazar Comilla                                       ,47792.43,,,,,,
FENSKF,SKINV270-307928     ,20200603.0,27012210191,Dhaka Pharmacy,Trunk road                                                  ,8486.66,,,,,,
FENSKF,SKINV270-308040     ,20200603.0,27061000610,Paul Medical Hall,Mator Tal 14 Gram Comilla                                   ,4962.44,,,,,,
FENSKF,SKINV270-308064     ,20200603.0,27061001146,Zihad Medical Hall,Noa Bazar Mia Bazar Comilla                                 ,7824.47,,,,,,
FENSKF,SKINV270-308308     ,20200603.0,90000001957,Sajia Medical Hall,Hospital Road                                               ,8816.07,,,,,,
FENSKF,SKINV270-308133     ,20200603.0,27012112876,Josna Medical Hall,Chhaglanaiya Chhaglanaiya                                   ,14938.86,,,,,,
FENSKF,SKINV270-308169     ,20200603.0,27012110079,Jharna Medical Hall,Chhagalnaiya Feni                                           ,39977.92,,,,,,
FENSKF,SKINV270-307958     ,20200603.0,27061000189,Seba Medical Hall,Kankapoti Chauddagram Comilla                               ,14436.34,,,,,,
FENSKF,SKINV270-308121     ,20200603.0,27012100746,Bithi Medical Hall,Chowdhuryhat Basurhat Noakhali                              ,14728.51,,,,,,
FRDSKF,SKINV420-527224     ,20200603.0,42011137599,Imran Pharmacy,"Rajgonj Bazar, Shariatpur                                   ",4975.43,,,,,,
FRDSKF,SKINV420-527482     ,20200603.0,42011137462,Popular Medical Hall,Khalilmondol Hat Faridpur                                   ,7978.41,,,,,,
FRDSKF,SKINV420-527325     ,20200603.0,42011118841,Shabik Pharmacy,Nagarkanda Bazar Faridpur                                   ,9899.07,,,,,,
FRDSKF,SKINV420-527066     ,20200603.0,42011138391,Jewel Pharmacy,Bhojeshor Uttar Bazar Shariatpur                            ,1294.93,,,,,,
FRDSKF,SKINV420-527265     ,20200603.0,42011117636,Bagchi Pharmacy,Ishan Gopalpur Bazar Faridpur                               ,15033.25,,,,,,
FRDSKF,SKINV420-527013     ,20200603.0,42011138287,Mukta Pharmacy,Feri Ghat More Balar Bazar Narshingpur                      ,9953.41,,,,,,
FRDSKF,SKINV420-527060     ,20200603.0,42011118273,Popy Pharmacy,Matbar Ghat                                                 ,17000.68,,,,,,
FRDSKF,SKINV420-527014     ,20200603.0,42011118045,Janoseba Pharmacy,Norosingpur Balar Bazar Shakhipur                           ,10522.64,,,,,,
FRDSKF,SKINV420-527025     ,20200603.0,90000023394,Bimol Pharmacy 2,Madrasharhat Muladi Barisal                                 ,,,,,8372.53,,
FRDSKF,SKINV420-527141     ,20200603.0,42011110308,Adarsha Pharmacy,"Pouro Super Market, Bus Stand, Faridpur                     ",5000.03,,,,,,
FRDSKF,SKINV420-527532     ,20200603.0,42011118916,Rogmukti Pharmacy,Rup Babur Hat Bus Stand                                     ,14933.8,,,,,,
GZPSKF,SKINV160-432352     ,20200603.0,160180060570,Shefa Pharmacy,Taragonj Kapashia Gazipur                                   ,9799.96,,,,,,
GZPSKF,SKINV160-432489     ,20200603.0,16010500004,Prime General Hospital,Hossasin Market Tongi Gazipur                               ,19894.66,,,,,,
HZJSKF,SKINV250-366710     ,20200603.0,25012100181,Liton Pharmacy,"Sahatoli ,Baburhat,Chandpur                                 ",7965.05,,,,,,
